request_id,evaluation_id,run_id,item_begin,is_success,is_excluded,hard_failure,cycle_length_in_seconds,ml_model
KojdEtNlrnIp0puGIu1UKA==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:38:27.537038 UTC,TRUE,FALSE,FALSE,6.588,model_A
DecHxefEavFVVIS4mdDmXA==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:38:34.1259 UTC,FALSE,FALSE,TRUE,11.558,model_A
E7uLxQikkawwZFeWNMkxOg==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:38:56.964779 UTC,FALSE,FALSE,TRUE,6.909,model_A
1lcM2iGeKOOM9bKgpXiZUg==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:39:14.467117 UTC,FALSE,FALSE,TRUE,12.774,model_A
G+z55xMbvwM3oyDhDGRNqw==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:39:33.89777 UTC,FALSE,FALSE,TRUE,7.85,model_A
MxLs1f2T7kculjHlpFqXIA==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:39:56.979542 UTC,FALSE,FALSE,TRUE,6.953,model_A
eg3N9kZMm2uNpzxkcgHTMg==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:40:10.568653 UTC,TRUE,FALSE,FALSE,6.571,model_A
KKrSWMZ9S9OMDG4il5EK1g==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:40:17.140256 UTC,FALSE,FALSE,TRUE,5.483,model_A
DCYR6P6G5j26oDpKXk3k2A==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:40:29.234363 UTC,TRUE,FALSE,FALSE,5.154,model_A
hNX8VezazTqY1RRIzggV6A==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:40:34.388689 UTC,TRUE,FALSE,FALSE,6.979,model_A
WXTKJ1EgfYvDQEqIzrkEEw==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:40:41.368213 UTC,TRUE,FALSE,FALSE,5.312,model_A
hCFVRCFCNd5+bVYZo5+90w==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:40:46.680525 UTC,TRUE,FALSE,FALSE,4.508,model_A
cwlqQ2TylRy4iJxtZr1v9w==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:40:51.188528 UTC,TRUE,FALSE,FALSE,5.534,model_A
fPqVR93RLScNUV0Eg3k6AQ==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:40:56.723491 UTC,TRUE,FALSE,FALSE,5.618,model_A
K9J3M5uw6MJx1BAJuAcMmg==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:41:02.341709 UTC,TRUE,FALSE,FALSE,6.067,model_A
124di+kt+BZfCQlIedB8eA==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:41:08.40888 UTC,TRUE,FALSE,FALSE,5.709,model_A
yhvFczIMiuh5HYVnHtio7g==,6004,20211124-173803-DlKpjRo7,2021-11-24 17:41:14.118005 UTC,FALSE,TRUE,FALSE,0.717,model_A
xJTxI7dbrrUNttHHANTHDA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:24:23.056585 UTC,TRUE,FALSE,FALSE,6.836,model_A
yc6hDjwS/asDGZh0ukaESA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:24:29.893152 UTC,TRUE,FALSE,FALSE,4.049,model_A
6d5Ar7EKmtzU7f37molsCQ==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:24:33.94276 UTC,TRUE,FALSE,FALSE,9.605,model_A
xCdMC4nlYqFUyBc3XIThpA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:24:43.548375 UTC,TRUE,FALSE,FALSE,4.473,model_A
ipaeI6S0CgFveCgOmScewg==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:24:48.021946 UTC,TRUE,FALSE,FALSE,4.472,model_A
AxEBKOM9MPkA7gabMpSLLA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:24:52.494191 UTC,TRUE,FALSE,FALSE,4.303,model_A
+32DMt07VqZv2TtFJa4n1Q==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:24:56.797688 UTC,TRUE,FALSE,FALSE,9.456,model_A
8a8FxOeDi2xOcatbbxySOA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:25:06.254434 UTC,TRUE,FALSE,FALSE,4.797,model_A
fxzdMxMmh5/xBvGEE6//Gg==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:25:11.051845 UTC,TRUE,FALSE,FALSE,4.809,model_A
BxrGmrTSn6qBbZijBmFa7w==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:25:15.861322 UTC,TRUE,FALSE,FALSE,6.194,model_A
VffYoDMSdjC2L2cesSP79w==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:25:22.055357 UTC,FALSE,FALSE,TRUE,7.588,model_A
/NcwM1TNgyVKAZIlg5q7pw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:25:38.201847 UTC,TRUE,FALSE,FALSE,11.508,model_A
Dwbo1h7WaOWuiBUyHsztTw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:25:49.710414 UTC,TRUE,FALSE,FALSE,5.234,model_A
quk/aIrBWY7uUPxzF2FgnA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:25:54.944539 UTC,TRUE,FALSE,FALSE,9.671,model_A
PuQirhnwP35n6w6k58eBXw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:26:04.616367 UTC,TRUE,FALSE,FALSE,5.385,model_A
uDdM9gj4kvwqAm2pN3Z0Zw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:26:10.00208 UTC,TRUE,FALSE,FALSE,4.857,model_A
0u8F6MQ84x8YY1xQliSXaA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:26:14.859706 UTC,TRUE,FALSE,FALSE,4.94,model_A
D9KeH8WGivQwTk/hddaijQ==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:26:19.800549 UTC,TRUE,FALSE,FALSE,6.107,model_A
9rvsxSWjA+siT3+/C5bbQw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:26:25.908044 UTC,TRUE,FALSE,FALSE,6.491,model_A
XeNfaRW361mLxykSkWpxSg==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:26:32.399123 UTC,TRUE,FALSE,FALSE,8.945,model_A
+Bje/qxj7u8AUTNa32TX6w==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:26:41.344392 UTC,TRUE,FALSE,FALSE,22.077,model_A
i/KQpq8lhOqFTWFyVRYmqA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:27:03.421992 UTC,TRUE,FALSE,FALSE,5.242,model_A
29bFaFdBbR36je/W4s0w1w==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:27:08.664347 UTC,TRUE,FALSE,FALSE,4.738,model_A
3jLUSt9hDzOYRC8tWBvtdw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:27:13.403147 UTC,TRUE,FALSE,FALSE,4.944,model_A
Sqjy41PI/lJJip2wcQKtuA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:27:18.347993 UTC,TRUE,FALSE,FALSE,6.463,model_A
gPq0/r4j8BgMQ5g0S+E4cw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:27:24.811624 UTC,TRUE,FALSE,FALSE,5.097,model_A
WsmgmLeMvIDD+PWTCoxf/g==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:27:29.909547 UTC,TRUE,FALSE,FALSE,5.04,model_A
HeBcql7zX4FCzlqw9mx9xw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:27:34.949752 UTC,TRUE,FALSE,FALSE,4.647,model_A
NWh0R7getXMFXEk7qS9UYw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:27:39.597746 UTC,TRUE,FALSE,FALSE,6.694,model_A
r14Gav7zwl8Ie9L1YwUYew==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:27:46.292205 UTC,TRUE,FALSE,FALSE,4.708,model_A
i1joriKjLmdWE+o42wqF2g==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:27:51.000472 UTC,TRUE,FALSE,FALSE,4.903,model_A
bVwJuTKhJG1LHzuuFBwThw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:27:55.903476 UTC,TRUE,FALSE,FALSE,4.794,model_A
Ay+7U93tj0NCAu3Lh0FFLg==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:28:00.697876 UTC,TRUE,FALSE,FALSE,5.099,model_A
F1P4Zd9dfokpptHNTrTGBw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:28:05.797745 UTC,FALSE,TRUE,FALSE,0.697,model_A
DG+BfmXRHBULHynTWdZVQw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:29:15.42009 UTC,TRUE,FALSE,FALSE,9.156,model_A
tmVe1UhX6DZmkT1C7RPtew==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:29:24.576462 UTC,TRUE,FALSE,FALSE,6.447,model_A
8CV0/8JezHTocm5LEJVbMA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:29:31.024239 UTC,TRUE,FALSE,FALSE,8.892,model_A
VhIf/zCf60+euPMqlewHZQ==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:29:39.916769 UTC,TRUE,FALSE,FALSE,4.701,model_A
ZwmzTnbDfRxFBVpEIXLecw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:29:44.618099 UTC,TRUE,FALSE,FALSE,9.678,model_A
SnFkKntZyNFpX+tRMYLTXA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:29:54.29687 UTC,TRUE,FALSE,FALSE,8.501,model_A
kLFVyKqLZ7wOK3SZPF+RyA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:30:02.798597 UTC,TRUE,FALSE,FALSE,5.952,model_A
28C3a7Cdivf1ZnESsiUjJg==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:30:08.750916 UTC,FALSE,FALSE,TRUE,25.418,model_A
b4fh4WFwuEINIVnkxbAv0g==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:30:34.169859 UTC,TRUE,FALSE,FALSE,4.931,model_A
eCCkpe7BY4pzmh8uj9IUYQ==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:30:39.100899 UTC,TRUE,FALSE,FALSE,4.54,model_A
VkzxuS7Wkjiuy7H95tEb5w==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:30:43.640994 UTC,TRUE,FALSE,FALSE,5.07,model_A
CYCWA3qkz+WZ/RAWU6Zw3g==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:30:48.711088 UTC,TRUE,FALSE,FALSE,4.838,model_A
Kw5idkESRpwkpEfxLZkTOA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:30:53.54925 UTC,TRUE,FALSE,FALSE,6.105,model_A
OXj9DsUfQk7bxWlxolYFow==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:30:59.655184 UTC,TRUE,FALSE,FALSE,4.605,model_A
xo3UkiXg/3MjkV6XDEn0ag==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:31:04.260232 UTC,TRUE,FALSE,FALSE,4.537,model_A
CmMlybR+KgIdEkXAbnn3rg==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:31:08.79804 UTC,TRUE,FALSE,FALSE,4.861,model_A
nvmQ/irn2avV0fBTCeuZew==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:31:13.659943 UTC,TRUE,FALSE,FALSE,5.086,model_A
FxyICT1Gnjj14wFUDmNQNw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:31:18.746805 UTC,TRUE,FALSE,FALSE,6.904,model_A
NYN+BNoedlmHdBFl8a7VDQ==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:31:25.651154 UTC,TRUE,FALSE,FALSE,4.697,model_A
32tVYphl0thGeWZ4fBkPwA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:31:30.348405 UTC,TRUE,FALSE,FALSE,4.744,model_A
kHD8Hk+qxZsgqPbOitahcw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:31:35.092614 UTC,TRUE,FALSE,FALSE,5.113,model_A
TpkyFLjWNFg6f+eKO4K1Dg==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:31:40.205976 UTC,TRUE,FALSE,FALSE,4.605,model_A
qkYqh+IImnJyLn2wpvx2/g==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:31:44.811502 UTC,TRUE,FALSE,FALSE,9.478,model_A
QW0nynFnyRS15r3Yxr1uvA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:31:54.289807 UTC,TRUE,FALSE,FALSE,9.977,model_A
XF5g/7uVOAM1AFCYsJyptg==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:32:04.266857 UTC,TRUE,FALSE,FALSE,9.248,model_A
XYpn2ZcMvjL9TfsLAj+lLg==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:32:13.514995 UTC,TRUE,FALSE,FALSE,10.487,model_A
AoqPQJyj/tbIZQqebDoJnw==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:32:24.002411 UTC,TRUE,FALSE,FALSE,16.7,model_A
Apb9PvGDMUWogugNjuZmAQ==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:32:40.703009 UTC,TRUE,FALSE,FALSE,11.801,model_A
2YJN5t+/YWsnvC+gBRRd8Q==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:32:52.505003 UTC,TRUE,FALSE,FALSE,10.155,model_A
CnSnNdmzqwSbHGUkum4PJA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:33:02.660842 UTC,TRUE,FALSE,FALSE,5.042,model_A
hEYlQjYDuCZ3QZmK0bIgTA==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:33:07.703355 UTC,TRUE,FALSE,FALSE,5.354,model_A
siWnX2nxs72aIUNF0TVFSg==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:33:13.058234 UTC,TRUE,FALSE,FALSE,4.939,model_A
JbsAzA4YYGl3lWCbqboNRQ==,6025,20211124-232402-AKOKt7ct,2021-11-24 23:33:17.998021 UTC,FALSE,TRUE,FALSE,1.027,model_A
FB6LPM9D1+A1VOBVSyygNw==,6022,20211124-222722-idpSMExi,2021-11-24 22:30:51.008998 UTC,TRUE,FALSE,FALSE,5.872,model_A
gHEqNZZzkJ1fkvQ+Yf8k/g==,6022,20211124-222722-idpSMExi,2021-11-24 22:30:56.881144 UTC,FALSE,FALSE,TRUE,5.761,model_A
XBV+adu/036ptUanqaji8w==,6022,20211124-222722-idpSMExi,2021-11-24 22:31:12.231043 UTC,TRUE,FALSE,FALSE,7.78,model_A
0jHykwfInavAdH+cKUpagw==,6022,20211124-222722-idpSMExi,2021-11-24 22:31:20.011578 UTC,TRUE,FALSE,FALSE,15.684,model_A
fZfK875OwQ25C50Ju1l8jg==,6022,20211124-222722-idpSMExi,2021-11-24 22:31:35.696036 UTC,TRUE,FALSE,FALSE,6.258,model_A
wor8B2e7a12H0BrQTA25xg==,6022,20211124-222722-idpSMExi,2021-11-24 22:31:41.954766 UTC,FALSE,FALSE,TRUE,7.302,model_A
I5jqMm89goYzM0D3bnw3FQ==,6022,20211124-222722-idpSMExi,2021-11-24 22:32:39.520433 UTC,FALSE,FALSE,TRUE,15.175,model_A
cGQ0FGLPbYWWGnyYuGdCrQ==,6022,20211124-222722-idpSMExi,2021-11-24 22:35:21.739048 UTC,TRUE,FALSE,FALSE,5.301,model_A
m9j4XNGlPsrFY6BsNx1mRw==,6022,20211124-222722-idpSMExi,2021-11-24 22:35:27.040488 UTC,TRUE,FALSE,FALSE,4.903,model_A
UeD+qMSuKGuCgh+80d7SdA==,6022,20211124-222722-idpSMExi,2021-11-24 22:35:31.944173 UTC,TRUE,FALSE,FALSE,13.605,model_A
kvz9SKmiv2LepkyXX70YlA==,6022,20211124-222722-idpSMExi,2021-11-24 22:35:45.549219 UTC,TRUE,FALSE,FALSE,16.522,model_A
C/wuNQvvD+fjriVfE5wkmA==,6022,20211124-222722-idpSMExi,2021-11-24 22:36:02.071519 UTC,FALSE,FALSE,TRUE,15.992,model_A
ILgtOxjMNNbjy+GxKCDY7Q==,6022,20211124-222722-idpSMExi,2021-11-24 22:37:19.810617 UTC,TRUE,FALSE,FALSE,12.132,model_A
wV4LYHLawWqIF3ogZHzVeQ==,6022,20211124-222722-idpSMExi,2021-11-24 22:37:31.943092 UTC,TRUE,FALSE,FALSE,5.299,model_A
0bPYvGazRdrZfYvPU57bvQ==,6022,20211124-222722-idpSMExi,2021-11-24 22:37:37.242713 UTC,TRUE,FALSE,FALSE,4.855,model_A
exopHS7Lkt5mRsy4fcRHAw==,6022,20211124-222722-idpSMExi,2021-11-24 22:37:42.09862 UTC,FALSE,TRUE,FALSE,0.778,model_A
waa0KMRCr+uqsUWGUGx5Vg==,6022,20211124-222722-idpSMExi,2021-11-24 22:40:06.417754 UTC,FALSE,FALSE,TRUE,4.439,model_A
pX4n20feJnpBYGpXqG7CGw==,6022,20211124-222722-idpSMExi,2021-11-24 22:40:51.2145 UTC,TRUE,FALSE,FALSE,5.467,model_A
FveibtO/0ZbRLViOYHQoZA==,6022,20211124-222722-idpSMExi,2021-11-24 22:40:56.681645 UTC,TRUE,FALSE,FALSE,7.463,model_A
uOWzgq3neB5xzNeQHghNuw==,6022,20211124-222722-idpSMExi,2021-11-24 22:41:04.145349 UTC,FALSE,FALSE,TRUE,21.116,model_A
FcmrpMvZDMzI7z5MgLqeAw==,6022,20211124-222722-idpSMExi,2021-11-24 22:41:58.465014 UTC,TRUE,FALSE,FALSE,15.978,model_A
SRuquO3ByYUprCgJq4iD/w==,6022,20211124-222722-idpSMExi,2021-11-24 22:42:14.443149 UTC,TRUE,FALSE,FALSE,18.015,model_A
PmMh/LJFS0TYnQadLA8xOw==,6022,20211124-222722-idpSMExi,2021-11-24 22:42:32.458738 UTC,TRUE,FALSE,FALSE,6.942,model_A
rT6XeE3oZ7W1r5ph+iF0LA==,6022,20211124-222722-idpSMExi,2021-11-24 22:42:39.40105 UTC,FALSE,FALSE,TRUE,6.788,model_A
3eAsDKwXV/rPtRWI+UA56A==,6022,20211124-222722-idpSMExi,2021-11-24 22:44:39.577184 UTC,TRUE,FALSE,FALSE,5.845,model_A
vq9Nmmt3XpGD6egLU17TMA==,6022,20211124-222722-idpSMExi,2021-11-24 22:44:45.423058 UTC,TRUE,FALSE,FALSE,4.943,model_A
imFlmvVdgMda5Nm/YHPaDQ==,6022,20211124-222722-idpSMExi,2021-11-24 22:44:50.366868 UTC,FALSE,FALSE,TRUE,6.345,model_A
V6WZ8Fr82R/pPYRvyhjOnw==,6022,20211124-222722-idpSMExi,2021-11-24 22:45:46.019243 UTC,TRUE,FALSE,FALSE,10.19,model_A
ouQgya9yPQ4kwrei8gYG5w==,6022,20211124-222722-idpSMExi,2021-11-24 22:45:56.210126 UTC,FALSE,FALSE,TRUE,6.976,model_A
PXxXhc9Io4U/BMjPKpPMfA==,6022,20211124-222722-idpSMExi,2021-11-24 22:50:36.023154 UTC,FALSE,FALSE,TRUE,4.887,model_A
GyamfmGC4VHR93gcLn/oXA==,6022,20211124-222722-idpSMExi,2021-11-24 22:51:48.12765 UTC,TRUE,FALSE,FALSE,10.639,model_A
lqwPYQnDqkH7059Ogo4C3Q==,6022,20211124-222722-idpSMExi,2021-11-24 22:51:58.767387 UTC,FALSE,TRUE,FALSE,0.878,model_A
fVHy8MR6OsBp6e1sWIIWPg==,6008,20211124-183258-rT6A0rEH,2021-11-24 18:33:16.992336 UTC,TRUE,FALSE,FALSE,5.614,model_A
7o/ccRLUW7Z4dZ7macGIiQ==,6008,20211124-183258-rT6A0rEH,2021-11-24 18:33:22.606926 UTC,TRUE,FALSE,FALSE,8.801,model_A
ywwDiDQ1mDVDkPii5Av3OA==,6008,20211124-183258-rT6A0rEH,2021-11-24 18:33:31.408317 UTC,FALSE,TRUE,FALSE,0.793,model_A
rC5foUaPUGaJTGlBtv1zzw==,6008,20211124-183258-rT6A0rEH,2021-11-24 18:34:33.815766 UTC,TRUE,FALSE,FALSE,4.846,model_A
NmO9wRDj6D27Y4TJvP6w3g==,6008,20211124-183258-rT6A0rEH,2021-11-24 18:34:38.662226 UTC,TRUE,FALSE,FALSE,4.801,model_A
e2RoIse7V1IPFLmxiUTFEQ==,6008,20211124-183258-rT6A0rEH,2021-11-24 18:34:43.463458 UTC,FALSE,TRUE,FALSE,0.872,model_A
3VW4blz/7TI7z9h02janUQ==,6024,20211124-231751-cxeR5Zr7,2021-11-24 23:18:03.542299 UTC,TRUE,FALSE,FALSE,6.302,model_A
AqkVBaxwj0AaGE/nNdsvWg==,6024,20211124-231751-cxeR5Zr7,2021-11-24 23:18:09.844658 UTC,TRUE,FALSE,FALSE,4.369,model_A
tsIf7p8bD1YLvsOAE0WggA==,6024,20211124-231751-cxeR5Zr7,2021-11-24 23:18:14.213822 UTC,TRUE,FALSE,FALSE,4.379,model_A
C3uAZlTg4mso1vHKVTwAUg==,6024,20211124-231751-cxeR5Zr7,2021-11-24 23:18:18.593501 UTC,TRUE,FALSE,FALSE,4.858,model_A
6KDqwQhmt/aIWFUG5ZqW8g==,6024,20211124-231751-cxeR5Zr7,2021-11-24 23:18:23.451677 UTC,TRUE,FALSE,FALSE,5.59,model_A
tXCeuRF4yagWxu0KwulU7A==,6024,20211124-231751-cxeR5Zr7,2021-11-24 23:18:29.042226 UTC,TRUE,FALSE,FALSE,6.113,model_A
gx202AcrQpThSlha4Jw2+A==,6024,20211124-231751-cxeR5Zr7,2021-11-24 23:18:35.155525 UTC,TRUE,FALSE,FALSE,6.489,model_A
